Writing PVE Log data!
Sample Time:25
------------

time(s)	P1	V1	E1	P2	V2	E2	P3	V3	E3
2.411	42.602	0.050	0.002	36.889	0.000	0.018	4.951	0.000	-0.013
2.443	42.624	0.000	0.024	36.867	0.000	0.018	4.973	0.000	-0.036
2.475	42.602	0.000	0.002	36.889	0.050	0.018	4.951	0.000	-0.013
2.507	42.624	-0.050	0.024	36.867	0.000	0.018	4.951	0.000	-0.013
2.539	42.624	0.000	0.024	36.867	0.000	0.018	4.951	0.000	-0.013
2.570	42.624	0.000	0.002	36.867	0.000	0.018	4.951	0.000	-0.013
2.601	42.624	0.000	0.024	36.867	0.000	-0.004	4.951	0.000	-0.013
2.634	42.602	0.000	0.024	36.867	0.000	-0.004	4.951	0.050	-0.013
2.666	42.624	0.000	0.002	36.867	0.000	-0.004	4.951	0.000	-0.013
2.698	42.624	0.000	0.024	36.867	0.050	0.018	4.973	0.000	-0.013
2.729	42.624	0.000	0.002	36.889	-0.050	-0.004	4.951	0.000	-0.036
2.761	42.624	0.000	0.024	36.867	0.000	0.018	4.951	0.000	-0.013
2.793	42.624	0.000	0.024	36.867	0.000	0.018	4.951	0.000	-0.013
2.825	42.624	0.000	0.002	36.889	0.050	0.018	4.951	0.000	-0.013
2.856	42.624	0.000	0.002	36.867	0.050	0.018	4.951	0.000	-0.036
2.888	42.602	0.000	0.002	36.867	-0.040	0.004	4.951	0.000	-0.013
2.920	42.624	0.000	0.002	36.867	0.000	-0.004	4.951	0.000	-0.013
2.952	42.624	0.000	0.024	36.889	0.050	-0.004	4.951	0.000	-0.013
2.983	42.602	0.000	0.002	36.889	-0.050	-0.004	4.951	0.000	-0.013
3.016	42.624	0.000	0.024	36.867	0.050	0.018	4.951	0.000	-0.013
3.049	42.624	0.000	0.002	36.867	0.000	-0.004	4.951	0.000	-0.036
3.081	42.624	0.000	0.002	36.867	0.000	0.018	4.951	-0.050	-0.013
3.113	42.624	0.000	0.024	36.867	0.000	-0.002	4.951	0.000	-0.011
3.146	42.624	0.025	0.027	36.911	0.000	0.116	4.973	0.000	-0.004
3.181	42.833	0.000	0.213	37.098	0.000	0.118	4.996	0.000	-0.020
3.213	43.018	0.005	0.038	37.178	-0.050	-0.018	4.973	0.000	-0.089
3.244	43.024	0.000	-0.098	37.089	-0.050	-0.109	4.807	-0.055	-0.207
3.275	42.858	-0.010	-0.191	36.807	-0.065	-0.249	4.373	-0.035	-0.347
3.305	42.471	-0.015	-0.260	36.249	-0.025	-0.409	3.582	-0.025	-0.431
3.337	41.829	-0.035	-0.347	35.364	-0.050	-0.624	2.349	-0.045	-0.493
3.368	41.000	-0.035	-0.444	34.118	-0.075	-0.880	0.689	-0.090	-0.496
3.398	39.778	-0.050	-0.620	32.229	-0.080	-1.087	-1.478	-0.060	-0.418
3.429	37.984	-0.070	-0.878	29.700	-0.095	-1.200	-4.002	-0.070	-0.271
3.463	35.567	-0.095	-1.156	26.267	-0.105	-1.218	-6.711	-0.085	0.082
3.494	32.444	-0.125	-1.353	22.000	-0.186	-1.058	-9.300	-0.080	0.449
3.526	28.520	-0.136	-1.482	17.322	-0.136	-0.862	-11.236	-0.040	0.902
3.557	25.507	-0.151	-1.549	12.196	-0.161	-0.489	-11.960	0.000	1.371
3.591	18.178	-0.191	-1.633	6.813	-0.181	0.184	-10.949	0.045	1.918
3.622	12.076	-0.211	-1.542	2.556	-0.161	1.004	-7.822	0.131	2.409
3.652	7.740	-0.226	-1.222	-0.153	-0.025	1.504	-2.416	0.201	2.713
3.684	-0.291	-0.181	-0.700	-0.978	0.000	1.711	4.331	0.241	2.698
3.716	-5.991	-0.151	0.053	0.100	0.065	1.471	12.667	0.271	2.240
3.747	-9.051	-0.075	0.607	2.527	0.095	0.869	20.627	0.241	1.476
3.778	-10.256	0.000	0.949	5.738	0.085	0.313	27.722	0.216	0.593
3.810	-9.402	0.070	1.182	8.820	0.095	-0.071	33.762	0.176	-0.004
3.842	-7.753	0.060	1.100	11.913	0.070	-0.280	38.558	0.125	-0.407
3.872	-3.940	0.100	0.731	14.411	0.090	-0.251	42.073	0.110	-0.524
3.904	-0.004	0.110	0.067	16.809	0.100	-0.273	44.498	0.060	-0.371
3.934	3.338	0.120	-0.553	18.882	0.070	-0.340	46.129	0.060	-0.027
3.966	5.680	0.085	-1.173	20.493	0.060	-0.447	47.140	0.000	0.418
3.998	8.780	0.075	-1.724	21.878	0.035	-0.642	47.629	0.040	0.904
4.029	10.293	0.040	-2.089	22.853	0.000	-0.802	47.773	0.000	1.409
4.060	11.536	0.025	-2.276	23.458	0.035	-0.838	47.773	0.000	1.836
4.092	12.062	0.025	-2.322	23.724	0.000	-0.798	47.729	0.000	2.091
4.123	12.191	0.000	-2.204	23.711	0.000	-0.644	47.729	0.000	2.171
4.153	12.058	0.000	-2.049	23.578	0.000	-0.489	47.773	0.000	2.118
4.184	11.813	0.025	-1.844	23.467	0.030	-0.384	47.862	0.000	2.029
4.216	11.613	0.000	-1.578	23.422	0.000	-0.362	47.951	0.050	1.916
4.247	11.462	-0.005	-1.389	23.400	0.000	-0.340	48.018	0.000	1.851
4.279	11.402	0.000	-1.333	23.422	0.000	-0.340	48.040	-0.050	1.829
4.310	11.424	0.000	-1.333	23.422	0.000	-0.362	48.040	0.050	1.873
4.342	11.469	-0.050	-1.371	23.444	0.050	-0.362	47.996	0.000	1.911
4.373	11.513	0.000	-1.400	23.444	0.000	-0.384	47.951	0.000	1.931
4.404	11.536	0.000	-1.444	23.444	0.000	-0.384	47.940	0.000	1.940
4.435	11.536	0.000	-1.422	23.422	0.000	-0.384	47.987	0.000	1.918
4.467	11.513	0.000	-1.422	23.444	0.000	-0.362	47.996	-0.030	1.896
4.497	11.491	0.000	-1.400	23.422	0.000	-0.362	48.018	0.000	1.873
4.528	11.469	0.000	-1.378	23.422	0.000	-0.362	48.040	0.000	1.851
4.559	11.447	0.000	-1.378	23.422	0.050	-0.362	48.062	0.000	1.829
4.591	11.469	0.000	-1.356	23.422	0.050	-0.362	48.062	0.050	1.829
4.622	11.469	0.000	-1.378	23.422	0.000	-0.362	48.062	0.000	1.829
4.652	11.447	0.000	-1.369	23.422	0.050	-0.362	48.062	0.000	1.829
4.683	11.447	0.000	-1.356	23.422	-0.050	-0.362	48.062	0.000	1.829
4.715	11.424	0.000	-1.356	23.422	-0.030	-0.362	48.084	0.000	1.807
4.745	11.447	0.000	-1.356	23.422	0.000	-0.362	48.107	0.000	1.807
4.776	11.424	0.000	-1.333	23.422	0.000	-0.362	48.107	0.000	1.784
4.806	11.402	0.000	-1.311	23.422	0.000	-0.362	48.107	0.000	1.784
4.839	11.402	0.000	-1.311	23.400	0.000	-0.340	48.129	0.050	1.762
4.869	11.402	0.000	-1.311	23.400	0.000	-0.362	48.129	0.000	1.762
4.899	11.380	0.000	-1.311	23.422	0.000	-0.362	48.151	0.000	1.762
4.930	11.380	0.000	-1.289	23.400	0.050	-0.340	48.151	0.000	1.740
4.962	11.358	0.000	-1.289	23.400	0.000	-0.362	48.151	0.000	1.718
5.000	11.358	0.000	-1.267	23.422	0.000	-0.362	48.173	0.000	1.740
5.031	11.358	0.000	-1.267	23.422	0.000	-0.362	48.173	0.000	1.718
5.061	11.336	0.030	-1.267	23.422	0.000	-0.362	48.196	0.050	1.696
5.092	11.336	0.000	-1.244	23.422	0.000	-0.362	48.196	0.000	1.696
5.124	11.336	0.000	-1.244	23.400	0.000	-0.340	48.218	-0.050	1.673
5.155	11.336	0.000	-1.222	23.422	-0.050	-0.340	48.196	0.000	1.673
5.186	11.313	0.000	-1.222	23.400	0.000	-0.340	48.240	0.000	1.651
5.217	11.313	0.000	-1.222	23.400	0.000	-0.340	48.240	0.000	1.651
5.249	11.291	0.000	-1.222	23.400	-0.030	-0.340	48.240	0.000	1.651
5.280	11.291	0.000	-1.200	23.400	0.000	-0.340	48.240	0.050	1.651
5.311	11.269	0.000	-1.178	23.400	-0.050	-0.340	48.262	0.000	1.629
5.342	11.269	0.000	-1.200	23.400	0.000	-0.340	48.262	0.000	1.629
5.374	11.269	0.000	-1.178	23.378	0.050	-0.318	48.284	0.000	1.629
5.405	11.247	0.000	-1.178	23.378	0.050	-0.318	48.284	0.050	1.607
5.436	11.247	0.000	-1.156	23.400	0.000	-0.340	48.307	0.000	1.607
5.467	11.269	0.000	-1.156	23.378	0.050	-0.340	48.307	0.000	1.584
5.499	11.247	0.000	-1.122	23.378	0.000	-0.304	48.307	0.000	1.562
5.530	11.224	0.000	-1.133	23.400	0.000	-0.318	48.307	0.000	1.562
5.560	11.202	0.000	-1.133	23.400	-0.050	-0.340	48.329	0.000	1.562
5.592	11.224	0.000	-1.133	23.378	0.030	-0.318	48.329	0.000	1.540
5.623	11.202	0.000	-1.111	23.378	0.000	-0.318	48.351	0.000	1.540
5.653	11.180	0.000	-1.111	23.356	0.000	-0.296	48.373	0.000	1.540
5.684	11.202	0.000	-1.111	23.378	0.000	-0.296	48.373	0.000	1.518
5.716	11.156	0.065	-1.060	23.378	0.000	-0.318	48.396	0.000	1.518
5.747	11.180	0.000	-1.067	23.356	0.050	-0.296	48.396	0.000	1.496
5.778	11.184	0.000	-1.067	23.356	0.050	-0.296	48.396	0.000	1.518
5.809	11.158	-0.030	-1.033	23.356	0.000	-0.296	48.396	0.000	1.473
5.841	11.136	0.000	-1.067	23.378	-0.050	-0.318	48.418	0.000	1.473
5.872	11.136	0.000	-1.044	23.356	0.000	-0.296	48.440	-0.050	1.451
5.903	11.136	0.000	-1.044	23.378	0.000	-0.296	48.429	0.000	1.451
5.934	11.136	0.000	-1.044	23.356	0.000	-0.296	48.418	0.000	1.451
5.967	11.136	0.000	-1.044	23.356	0.000	-0.296	48.440	0.000	1.451
5.997	11.113	0.000	-1.022	23.356	0.000	-0.296	48.462	-0.030	1.429
6.028	11.113	0.000	-1.022	23.333	0.050	-0.273	48.462	0.000	1.429
6.059	11.113	0.000	-1.022	23.356	0.000	-0.296	48.484	0.050	1.407
6.091	11.091	0.000	-1.022	23.356	0.000	-0.296	48.484	0.000	1.407
6.122	11.091	0.000	-0.989	23.333	0.050	-0.273	48.484	0.000	1.407
6.153	11.069	0.000	-1.000	23.333	0.000	-0.296	48.507	0.000	1.384
6.184	11.069	0.000	-0.978	23.356	0.000	-0.296	48.507	0.000	1.384
6.215	11.069	0.000	-0.978	23.356	-0.050	-0.296	48.529	0.050	1.362
6.246	11.069	-0.050	-0.978	23.333	0.050	-0.296	48.529	0.000	1.362
6.276	11.047	0.000	-0.956	23.333	0.000	-0.296	48.529	0.000	1.362
6.307	11.047	0.000	-0.956	23.333	-0.050	-0.296	48.551	0.000	1.340
6.339	11.047	0.000	-0.956	23.333	0.000	-0.273	48.551	0.000	1.340
6.370	11.047	0.000	-0.933	23.333	0.000	-0.273	48.573	0.000	1.318
6.400	11.024	0.000	-0.933	23.333	0.000	-0.273	48.573	0.050	1.318
6.430	11.024	0.000	-0.933	23.333	0.050	-0.251	48.573	0.000	1.318
6.462	11.024	0.000	-0.933	23.333	0.050	-0.273	48.596	0.000	1.296
6.493	11.024	0.000	-0.911	23.333	0.050	-0.273	48.596	0.000	1.296
6.523	11.002	0.000	-0.933	23.333	0.000	-0.273	48.618	0.000	1.273
6.554	11.002	0.000	-0.911	23.311	0.000	-0.273	48.618	0.000	1.273
6.585	10.980	0.000	-0.911	23.311	0.000	-0.273	48.618	-0.030	1.273
6.616	10.980	0.000	-0.889	23.311	0.000	-0.251	48.640	0.000	1.251
6.647	10.980	0.000	-0.889	23.311	0.000	-0.251	48.640	0.000	1.251
6.677	10.980	0.000	-0.889	23.327	0.000	-0.233	48.640	0.000	1.251
6.709	10.958	0.000	-0.889	23.311	0.000	-0.251	48.640	0.000	1.229
6.740	10.958	0.000	-0.867	23.311	0.000	-0.251	48.640	0.000	1.229
6.771	10.958	0.000	-0.867	23.311	0.000	-0.251	48.662	0.000	1.207
6.801	10.958	0.000	-0.867	23.311	0.050	-0.251	48.684	0.000	1.207
6.833	10.944	0.000	-0.867	23.311	0.000	-0.251	48.684	0.000	1.207
6.864	10.936	0.010	-0.844	23.311	0.000	-0.251	48.684	0.050	1.184
6.894	10.936	0.000	-0.844	23.311	-0.040	-0.251	48.707	0.000	1.184
6.925	10.913	0.000	-0.822	23.311	0.000	-0.251	48.707	0.000	1.184
6.957	10.913	-0.030	-0.822	23.311	0.000	-0.251	48.729	-0.050	1.162
6.988	10.891	0.000	-0.800	23.289	0.000	-0.251	48.729	0.000	1.162
7.018	10.891	0.000	-0.822	23.291	-0.015	-0.251	48.751	0.000	1.162
7.050	10.913	0.000	-0.822	23.311	0.000	-0.251	48.751	0.000	1.140
7.081	10.858	0.000	-0.800	23.311	0.000	-0.251	48.751	-0.050	1.140
7.111	10.891	0.000	-0.800	23.311	0.000	-0.229	48.751	0.000	1.140
7.142	10.869	0.000	-0.800	23.289	0.000	-0.229	48.751	0.000	1.140
