Writing PVE Log data!
Sample Time:25
------------

time(s)	P1	V1	E1	P2	V2	E2	P3	V3	E3
9.471	10.647	0.000	-0.556	23.244	0.000	-0.162	49.107	0.000	0.807
9.505	10.647	0.000	-0.556	23.244	-0.040	-0.162	49.107	0.000	0.784
9.540	10.647	0.000	-0.556	23.222	0.000	-0.162	49.107	0.000	0.762
9.575	10.647	0.000	-0.556	23.222	0.000	-0.162	49.129	0.000	0.751
9.610	10.647	0.000	-0.556	23.222	0.000	-0.162	49.129	0.000	0.762
9.646	10.624	0.000	-0.533	23.244	0.050	-0.162	49.151	0.000	0.762
9.681	10.624	0.000	-0.533	23.222	-0.050	-0.162	49.151	0.000	0.740
9.717	10.602	0.000	-0.533	23.222	0.010	-0.162	49.151	0.000	0.740
9.752	10.624	-0.050	-0.533	23.244	0.000	-0.162	49.151	0.000	0.740
9.786	10.602	0.000	-0.511	23.222	0.000	-0.184	49.151	0.000	0.740
9.821	10.602	0.000	-0.511	23.222	0.000	-0.162	49.173	0.000	0.718
9.856	10.624	-0.050	-0.533	23.244	0.000	-0.162	49.173	0.000	0.707
9.893	10.602	0.000	-0.511	23.244	0.000	-0.184	49.173	0.050	0.718
9.928	10.602	0.000	-0.511	23.222	0.000	-0.162	49.196	0.000	0.696
9.962	10.602	0.000	-0.511	23.244	0.000	-0.162	49.196	0.000	0.696
9.997	10.602	0.000	-0.511	23.244	0.000	-0.184	49.196	0.000	0.696
10.032	10.580	0.000	-0.489	23.222	0.000	-0.162	49.196	0.000	0.696
10.067	10.580	-0.030	-0.518	23.222	0.000	-0.162	49.196	0.000	0.696
10.103	10.580	0.000	-0.467	23.222	0.000	-0.162	49.218	0.000	0.696
10.138	10.533	0.065	-0.453	23.222	0.000	-0.162	49.218	0.000	0.673
10.173	10.558	-0.050	-0.467	23.222	0.000	-0.162	49.240	0.000	0.651
10.208	10.558	0.000	-0.467	23.222	0.000	-0.162	49.240	0.000	0.651
10.243	10.558	0.000	-0.467	23.222	0.000	-0.162	49.240	0.000	0.673
10.278	10.504	0.075	-0.420	23.222	-0.050	-0.162	49.240	0.000	0.651
10.314	10.513	0.000	-0.444	23.200	0.050	-0.140	49.240	0.050	0.651
10.349	10.536	0.000	-0.444	23.200	0.050	-0.162	49.262	0.000	0.629
10.385	10.513	0.000	-0.422	23.222	0.000	-0.140	49.284	-0.050	0.607
10.420	10.513	0.000	-0.422	23.200	-0.050	-0.140	49.284	0.000	0.607
10.455	10.513	0.000	-0.456	23.200	0.000	-0.140	49.284	-0.035	0.607
10.490	10.544	-0.075	-0.444	23.222	0.000	-0.162	49.307	-0.050	0.607
10.525	10.491	0.050	-0.400	23.200	0.050	-0.140	49.284	0.000	0.584
10.562	10.491	0.000	-0.400	23.222	-0.050	-0.140	49.307	0.000	0.584
10.597	10.513	0.000	-0.422	23.200	0.000	-0.140	49.307	0.000	0.571
10.632	10.513	0.000	-0.400	23.222	0.000	-0.162	49.329	-0.050	0.584
10.668	10.491	0.050	-0.400	23.222	-0.050	-0.140	49.329	0.050	0.584
10.702	10.491	0.000	-0.400	23.200	0.000	-0.140	49.307	-0.050	0.562
10.737	10.513	-0.050	-0.422	23.200	0.000	-0.140	49.329	0.000	0.562
10.773	10.491	0.000	-0.400	23.200	0.000	-0.151	49.329	-0.050	0.562
10.808	10.491	0.000	-0.400	23.200	0.000	-0.140	49.329	0.030	0.562
