Writing PVE Log data!
Sample Time:25
------------

time(s)	P1	V1	E1	P2	V2	E2	P3	V3	E3
8.562	11.069	0.000	-0.978	23.356	0.000	-0.318	48.551	0.010	1.340
8.597	11.069	0.000	-0.978	23.356	0.000	-0.296	48.573	0.000	1.318
8.632	11.069	0.000	-0.956	23.333	-0.050	-0.273	48.573	0.000	1.318
8.667	11.047	0.000	-0.956	23.333	0.050	-0.273	48.596	0.000	1.318
8.703	11.047	0.000	-0.956	23.356	0.000	-0.296	48.573	0.000	1.318
8.737	11.024	0.000	-0.956	23.333	0.000	-0.273	48.596	0.000	1.296
8.772	11.047	0.000	-0.956	23.356	-0.050	-0.296	48.618	0.000	1.273
8.807	11.024	0.000	-0.933	23.333	0.000	-0.273	48.640	0.000	1.273
8.842	11.024	0.000	-0.933	23.333	0.050	-0.273	48.640	0.000	1.273
8.877	11.002	0.000	-0.911	23.356	0.050	-0.273	48.662	0.000	1.251
8.912	11.002	0.000	-0.911	23.356	0.000	-0.296	48.662	0.000	1.229
8.947	11.002	0.000	-0.911	23.356	-0.050	-0.273	48.662	0.000	1.229
8.982	10.980	0.000	-0.889	23.313	0.040	-0.273	48.644	0.000	1.244
9.017	10.980	0.000	-0.889	23.333	0.000	-0.273	48.684	-0.050	1.229
9.051	10.980	0.000	-0.889	23.311	0.050	-0.251	48.662	0.000	1.207
9.086	10.958	0.000	-0.867	23.333	-0.050	-0.273	48.684	0.050	1.207
9.121	10.958	0.000	-0.867	23.333	0.000	-0.251	48.707	0.000	1.184
9.157	10.958	-0.050	-0.867	23.333	-0.020	-0.273	48.729	0.000	1.162
9.192	10.958	0.000	-0.867	23.333	0.000	-0.251	48.729	0.000	1.184
9.226	10.936	0.000	-0.844	23.311	0.000	-0.273	48.729	0.000	1.162
9.261	10.936	0.000	-0.844	23.311	0.000	-0.273	48.729	0.000	1.162
9.296	10.936	0.000	-0.844	23.333	0.000	-0.251	48.751	0.000	1.162
9.330	10.913	0.000	-0.822	23.333	0.000	-0.251	48.751	0.000	1.129
9.366	10.913	0.000	-0.822	23.311	0.000	-0.251	48.773	0.000	1.118
9.400	10.913	0.000	-0.822	23.333	0.000	-0.273	48.773	0.000	1.118
9.435	10.891	0.000	-0.800	23.311	0.000	-0.251	48.773	0.000	1.096
9.469	10.891	0.000	-0.800	23.311	0.000	-0.273	48.796	0.000	1.096
9.504	10.891	0.000	-0.800	23.311	0.000	-0.273	48.796	0.000	1.096
9.538	10.869	0.000	-0.778	23.311	0.000	-0.251	48.818	0.040	1.073
9.574	10.869	0.000	-0.778	23.311	0.000	-0.251	48.818	0.000	1.051
9.609	10.869	0.000	-0.778	23.311	0.025	-0.251	48.818	0.000	1.051
9.643	10.869	0.000	-0.778	23.333	0.000	-0.251	48.818	0.000	1.051
9.678	10.869	0.000	-0.778	23.311	0.000	-0.251	48.818	-0.050	1.051
9.712	10.869	-0.050	-0.778	23.311	0.000	-0.251	48.840	0.000	1.051
9.747	10.869	0.000	-0.756	23.311	0.000	-0.229	48.862	-0.050	1.029
9.783	10.847	0.000	-0.756	23.311	-0.050	-0.251	48.862	0.010	1.029
9.818	10.847	0.000	-0.756	23.289	0.000	-0.251	48.884	-0.050	1.007
9.853	10.824	0.000	-0.733	23.289	0.000	-0.251	48.884	0.000	1.007
9.888	10.824	0.000	-0.733	23.289	0.000	-0.251	48.884	-0.050	0.984
9.922	10.802	0.000	-0.711	23.311	0.000	-0.229	48.907	0.000	1.007
9.957	10.802	0.000	-0.711	23.311	0.050	-0.229	48.907	0.000	0.984
9.993	10.802	0.000	-0.711	23.311	0.050	-0.229	48.929	-0.050	0.962
10.027	10.802	0.000	-0.711	23.311	0.000	-0.229	48.907	0.000	0.962
10.062	10.780	0.000	-0.689	23.311	0.000	-0.251	48.929	0.000	0.962
10.096	10.780	0.000	-0.689	23.289	0.000	-0.229	48.951	0.000	0.940
10.130	10.780	0.050	-0.689	23.289	0.000	-0.229	48.951	0.000	0.940
10.165	10.780	0.000	-0.689	23.289	0.050	-0.229	48.973	-0.050	0.918
10.200	10.758	0.000	-0.689	23.289	-0.035	-0.229	48.973	0.050	0.918
10.235	10.758	0.000	-0.667	23.289	0.000	-0.229	48.973	0.000	0.896
10.269	10.780	-0.050	-0.689	23.289	0.000	-0.229	49.007	0.050	0.918
10.305	10.758	0.000	-0.667	23.289	0.000	-0.229	48.996	0.000	0.918
10.339	10.758	0.000	-0.667	23.267	0.000	-0.229	48.996	0.000	0.896
10.375	10.758	0.000	-0.667	23.289	0.000	-0.229	48.973	0.000	0.896
10.411	10.736	0.000	-0.644	23.267	0.000	-0.229	48.996	0.000	0.896
10.448	10.736	0.000	-0.644	23.289	-0.050	-0.229	49.018	0.000	0.873
10.483	10.736	0.000	-0.644	23.289	0.000	-0.229	49.018	0.000	0.873
10.519	10.713	0.000	-0.644	23.267	0.050	-0.229	49.031	0.000	0.873
10.554	10.736	0.000	-0.622	23.289	0.000	-0.229	49.040	0.000	0.851
10.590	10.713	0.000	-0.622	23.267	0.000	-0.207	49.040	-0.030	0.838
10.625	10.713	0.000	-0.622	23.267	0.025	-0.207	49.062	-0.050	0.829
10.661	10.713	0.000	-0.622	23.267	0.000	-0.207	49.062	0.000	0.829
10.698	10.713	-0.050	-0.622	23.267	0.000	-0.207	49.062	0.000	0.829
10.732	10.691	0.000	-0.600	23.289	-0.050	-0.207	49.084	0.000	0.829
10.767	10.691	0.000	-0.600	23.267	0.050	-0.207	49.062	0.000	0.829
10.802	10.691	0.000	-0.600	23.244	0.000	-0.207	49.084	0.000	0.807
10.837	10.691	0.000	-0.600	23.267	0.000	-0.207	49.084	0.000	0.807
10.872	10.691	0.000	-0.578	23.267	0.000	-0.207	49.084	0.000	0.807
10.907	10.669	-0.050	-0.578	23.267	0.000	-0.207	49.107	0.000	0.784
10.942	10.669	0.000	-0.578	23.267	-0.050	-0.207	49.107	0.000	0.784
10.977	10.647	0.000	-0.556	23.267	0.000	-0.207	49.129	0.000	0.762
11.012	10.647	0.000	-0.556	23.267	-0.050	-0.184	49.129	0.000	0.762
